experiment_id,year,author,name,model_id,x,y,uncertainty,error
209,2016,"Hu, Erjiang; Pan, Lun; Gao, Zhenhua; Lu, Xin; Meng, Xin; Huang, Zuohua",CRECK_2100_PAH,14,0.7890354476552256,0.005894083801584555,0.9980799279810694,0.001026495958187738
209,2016,"Hu, Erjiang; Pan, Lun; Gao, Zhenhua; Lu, Xin; Meng, Xin; Huang, Zuohua",CRECK_2100_PAH,14,1.0,0.0,1.0,3.469446951953614e-18
209,2016,"Hu, Erjiang; Pan, Lun; Gao, Zhenhua; Lu, Xin; Meng, Xin; Huang, Zuohua",CRECK_2106_PRF,7,0.0,1.0,0.9999999999999993,3.3306690738754696e-16
209,2016,"Hu, Erjiang; Pan, Lun; Gao, Zhenhua; Lu, Xin; Meng, Xin; Huang, Zuohua",CRECK_2106_PRF,7,0.06469822977087178,0.44226246386306056,0.8562707235409954,-0.07683957679909703
209,2016,"Hu, Erjiang; Pan, Lun; Gao, Zhenhua; Lu, Xin; Meng, Xin; Huang, Zuohua",CRECK_2106_PRF,7,0.13638650467808902,0.2175407709346238,0.8799022989423204,0.06420582327532079
209,2016,"Hu, Erjiang; Pan, Lun; Gao, Zhenhua; Lu, Xin; Meng, Xin; Huang, Zuohua",CRECK_2106_PRF,7,0.23865089253080174,0.0985068499795894,0.9605320742947722,0.021100076359132816
209,2016,"Hu, Erjiang; Pan, Lun; Gao, Zhenhua; Lu, Xin; Meng, Xin; Huang, Zuohua",CRECK_2106_PRF,7,0.3719503086246055,0.04953235070020355,0.9821601088171403,0.009537442352768474
209,2016,"Hu, Erjiang; Pan, Lun; Gao, Zhenhua; Lu, Xin; Meng, Xin; Huang, Zuohua",CRECK_2106_PRF,7,0.49444922942383107,0.024640328345709592,0.9962911638099066,0.001982793000041564
209,2016,"Hu, Erjiang; Pan, Lun; Gao, Zhenhua; Lu, Xin; Meng, Xin; Huang, Zuohua",CRECK_2106_PRF,7,0.6409581512763088,0.012616431318610741,0.9975053829047419,0.0013336553734764212
209,2016,"Hu, Erjiang; Pan, Lun; Gao, Zhenhua; Lu, Xin; Meng, Xin; Huang, Zuohua",CRECK_2106_PRF,7,0.7890354476552256,0.005894083801584555,0.998094855967557,0.001018515258691904
209,2016,"Hu, Erjiang; Pan, Lun; Gao, Zhenhua; Lu, Xin; Meng, Xin; Huang, Zuohua",CRECK_2106_PRF,7,1.0,0.0,1.0,6.938893903907228e-18
209,2016,"Hu, Erjiang; Pan, Lun; Gao, Zhenhua; Lu, Xin; Meng, Xin; Huang, Zuohua",CRECK_2106_PRF_2,11,0.0,1.0,0.9999999999999998,1.1102230246251565e-16
209,2016,"Hu, Erjiang; Pan, Lun; Gao, Zhenhua; Lu, Xin; Meng, Xin; Huang, Zuohua",CRECK_2106_PRF_2,11,0.06469822977087178,0.44226246386306056,0.6921507680895423,0.16458028093304766
209,2016,"Hu, Erjiang; Pan, Lun; Gao, Zhenhua; Lu, Xin; Meng, Xin; Huang, Zuohua",CRECK_2106_PRF_2,11,0.13638650467808902,0.2175407709346238,0.886755407376992,0.060542060645661366
209,2016,"Hu, Erjiang; Pan, Lun; Gao, Zhenhua; Lu, Xin; Meng, Xin; Huang, Zuohua",CRECK_2106_PRF_2,11,0.23865089253080174,0.0985068499795894,0.9926634101252634,-0.003922238217654264
209,2016,"Hu, Erjiang; Pan, Lun; Gao, Zhenhua; Lu, Xin; Meng, Xin; Huang, Zuohua",CRECK_2106_PRF_2,11,0.3719503086246055,0.04953235070020355,0.9346010833538826,-0.034963127916673345
209,2016,"Hu, Erjiang; Pan, Lun; Gao, Zhenhua; Lu, Xin; Meng, Xin; Huang, Zuohua",CRECK_2106_PRF_2,11,0.49444922942383107,0.024640328345709592,0.9188673332720887,-0.04337459931298722
209,2016,"Hu, Erjiang; Pan, Lun; Gao, Zhenhua; Lu, Xin; Meng, Xin; Huang, Zuohua",CRECK_2106_PRF_2,11,0.6409581512763088,0.012616431318610741,0.9332457094140718,-0.03568772879483396
209,2016,"Hu, Erjiang; Pan, Lun; Gao, Zhenhua; Lu, Xin; Meng, Xin; Huang, Zuohua",CRECK_2106_PRF_2,11,0.7890354476552256,0.005894083801584555,0.9579353764242338,-0.022488305468490385
209,2016,"Hu, Erjiang; Pan, Lun; Gao, Zhenhua; Lu, Xin; Meng, Xin; Huang, Zuohua",CRECK_2106_PRF_2,11,1.0,0.0,1.0,2.7755575615628914e-17
211,2019,"Shao, Jiankun, 0000-0002-2156-7589; Choudhary, Rishav, 0000-0003-3480-7200; Davidson, David F., 0000-0002-4470-0135; Hanson, Ronald K.; Barak, Samuel; Vasu, Subith, 0000-0002-4164-3163",KAUST_2018,18,0.0,1.0,0.9999999999999993,3.3306690738754696e-16
211,2019,"Shao, Jiankun, 0000-0002-2156-7589; Choudhary, Rishav, 0000-0003-3480-7200; Davidson, David F., 0000-0002-4470-0135; Hanson, Ronald K.; Barak, Samuel; Vasu, Subith, 0000-0002-4164-3163",KAUST_2018,18,0.03858520900321544,0.9666666666666667,0.8867679303231233,0.06053536571262674
211,2019,"Shao, Jiankun, 0000-0002-2156-7589; Choudhary, Rishav, 0000-0003-3480-7200; Davidson, David F., 0000-0002-4470-0135; Hanson, Ronald K.; Barak, Samuel; Vasu, Subith, 0000-0002-4164-3163",KAUST_2018,18,0.7427652733118971,0.0,0.8542882672265094,-0.07789942422879764
211,2019,"Shao, Jiankun, 0000-0002-2156-7589; Choudhary, Rishav, 0000-0003-3480-7200; Davidson, David F., 0000-0002-4470-0135; Hanson, Ronald K.; Barak, Samuel; Vasu, Subith, 0000-0002-4164-3163",KAUST_2018,18,1.0,0.06666666666666667,0.8752992642191876,0.06666666666666672
211,2019,"Shao, Jiankun, 0000-0002-2156-7589; Choudhary, Rishav, 0000-0003-3480-7200; Davidson, David F., 0000-0002-4470-0135; Hanson, Ronald K.; Barak, Samuel; Vasu, Subith, 0000-0002-4164-3163",C3V3_PAH_HT,20,0.0,1.0,0.9999999999999998,1.1102230246251565e-16
211,2019,"Shao, Jiankun, 0000-0002-2156-7589; Choudhary, Rishav, 0000-0003-3480-7200; Davidson, David F., 0000-0002-4470-0135; Hanson, Ronald K.; Barak, Samuel; Vasu, Subith, 0000-0002-4164-3163",C3V3_PAH_HT,20,0.03858520900321544,0.9666666666666667,0.7781209336523451,0.11861949060597565
211,2019,"Shao, Jiankun, 0000-0002-2156-7589; Choudhary, Rishav, 0000-0003-3480-7200; Davidson, David F., 0000-0002-4470-0135; Hanson, Ronald K.; Barak, Samuel; Vasu, Subith, 0000-0002-4164-3163",C3V3_PAH_HT,20,0.7427652733118971,0.0,0.8059313726446335,-0.10375166120189416
211,2019,"Shao, Jiankun, 0000-0002-2156-7589; Choudhary, Rishav, 0000-0003-3480-7200; Davidson, David F., 0000-0002-4470-0135; Hanson, Ronald K.; Barak, Samuel; Vasu, Subith, 0000-0002-4164-3163",C3V3_PAH_HT,20,1.0,0.06666666666666667,0.8752992642191875,0.06666666666666678
211,2019,"Shao, Jiankun, 0000-0002-2156-7589; Choudhary, Rishav, 0000-0003-3480-7200; Davidson, David F., 0000-0002-4470-0135; Hanson, Ronald K.; Barak, Samuel; Vasu, Subith, 0000-0002-4164-3163",CRECK_2100_PAH,14,0.0,1.0,0.9999999999999998,1.1102230246251565e-16
211,2019,"Shao, Jiankun, 0000-0002-2156-7589; Choudhary, Rishav, 0000-0003-3480-7200; Davidson, David F., 0000-0002-4470-0135; Hanson, Ronald K.; Barak, Samuel; Vasu, Subith, 0000-0002-4164-3163",CRECK_2100_PAH,14,0.03858520900321544,0.9666666666666667,0.8831102941642518,0.06249078649715234
211,2019,"Shao, Jiankun, 0000-0002-2156-7589; Choudhary, Rishav, 0000-0003-3480-7200; Davidson, David F., 0000-0002-4470-0135; Hanson, Ronald K.; Barak, Samuel; Vasu, Subith, 0000-0002-4164-3163",CRECK_2100_PAH,14,0.7427652733118971,0.0,0.8683090467618791,-0.07040372959765867
211,2019,"Shao, Jiankun, 0000-0002-2156-7589; Choudhary, Rishav, 0000-0003-3480-7200; Davidson, David F., 0000-0002-4470-0135; Hanson, Ronald K.; Barak, Samuel; Vasu, Subith, 0000-0002-4164-3163",CRECK_2100_PAH,14,1.0,0.06666666666666667,0.8752992642191876,0.06666666666666672
211,2019,"Shao, Jiankun, 0000-0002-2156-7589; Choudhary, Rishav, 0000-0003-3480-7200; Davidson, David F., 0000-0002-4470-0135; Hanson, Ronald K.; Barak, Samuel; Vasu, Subith, 0000-0002-4164-3163",CRECK_2106_PRF,7,0.0,1.0,0.9999999999999998,1.1102230246251565e-16
211,2019,"Shao, Jiankun, 0000-0002-2156-7589; Choudhary, Rishav, 0000-0003-3480-7200; Davidson, David F., 0000-0002-4470-0135; Hanson, Ronald K.; Barak, Samuel; Vasu, Subith, 0000-0002-4164-3163",CRECK_2106_PRF,7,0.03858520900321544,0.9666666666666667,0.785382624443791,0.11473729443128222
211,2019,"Shao, Jiankun, 0000-0002-2156-7589; Choudhary, Rishav, 0000-0003-3480-7200; Davidson, David F., 0000-0002-4470-0135; Hanson, Ronald K.; Barak, Samuel; Vasu, Subith, 0000-0002-4164-3163",CRECK_2106_PRF,7,0.7427652733118971,0.0,0.8063396198470806,-0.1035334068348071
211,2019,"Shao, Jiankun, 0000-0002-2156-7589; Choudhary, Rishav, 0000-0003-3480-7200; Davidson, David F., 0000-0002-4470-0135; Hanson, Ronald K.; Barak, Samuel; Vasu, Subith, 0000-0002-4164-3163",CRECK_2106_PRF,7,1.0,0.06666666666666667,0.8752992642191877,0.06666666666666667
211,2019,"Shao, Jiankun, 0000-0002-2156-7589; Choudhary, Rishav, 0000-0003-3480-7200; Davidson, David F., 0000-0002-4470-0135; Hanson, Ronald K.; Barak, Samuel; Vasu, Subith, 0000-0002-4164-3163",CRECK_2106_PRF_2,11,0.0,1.0,0.9999999999999998,1.1102230246251565e-16
211,2019,"Shao, Jiankun, 0000-0002-2156-7589; Choudhary, Rishav, 0000-0003-3480-7200; Davidson, David F., 0000-0002-4470-0135; Hanson, Ronald K.; Barak, Samuel; Vasu, Subith, 0000-0002-4164-3163",CRECK_2106_PRF_2,11,0.03858520900321544,0.9666666666666667,0.8830296944118324,0.06253387619341044
211,2019,"Shao, Jiankun, 0000-0002-2156-7589; Choudhary, Rishav, 0000-0003-3480-7200; Davidson, David F., 0000-0002-4470-0135; Hanson, Ronald K.; Barak, Samuel; Vasu, Subith, 0000-0002-4164-3163",CRECK_2106_PRF_2,11,0.7427652733118971,0.0,0.8684000413392937,-0.07035508269014054
211,2019,"Shao, Jiankun, 0000-0002-2156-7589; Choudhary, Rishav, 0000-0003-3480-7200; Davidson, David F., 0000-0002-4470-0135; Hanson, Ronald K.; Barak, Samuel; Vasu, Subith, 0000-0002-4164-3163",CRECK_2106_PRF_2,11,1.0,0.06666666666666667,0.8752992642191877,0.06666666666666667
212,2016,"Hu, Erjiang; Pan, Lun; Gao, Zhenhua; Lu, Xin; Meng, Xin; Huang, Zuohua",KAUST_2018,18,0.0,1.0,0.9999999999999993,3.3306690738754696e-16
212,2016,"Hu, Erjiang; Pan, Lun; Gao, Zhenhua; Lu, Xin; Meng, Xin; Huang, Zuohua",KAUST_2018,18,0.06323909108780294,0.5518262229539715,0.920525285922968,-0.042488235844213684
212,2016,"Hu, Erjiang; Pan, Lun; Gao, Zhenhua; Lu, Xin; Meng, Xin; Huang, Zuohua",KAUST_2018,18,0.19026942005454534,0.258073322927847,0.8719082390433405,0.0684795536848623
212,2016,"Hu, Erjiang; Pan, Lun; Gao, Zhenhua; Lu, Xin; Meng, Xin; Huang, Zuohua",KAUST_2018,18,0.39910753591443004,0.11253965969899625,0.9205845491199441,0.04245655295338176
212,2016,"Hu, Erjiang; Pan, Lun; Gao, Zhenhua; Lu, Xin; Meng, Xin; Huang, Zuohua",KAUST_2018,18,0.47682480618873435,0.09794456273070283,0.9108047160045948,0.04768498140068965
212,2016,"Hu, Erjiang; Pan, Lun; Gao, Zhenhua; Lu, Xin; Meng, Xin; Huang, Zuohua",KAUST_2018,18,0.6536909277665429,0.04888012603806427,0.9518427539122145,0.025745502241158624
212,2016,"Hu, Erjiang; Pan, Lun; Gao, Zhenhua; Lu, Xin; Meng, Xin; Huang, Zuohua",KAUST_2018,18,0.7184293383767024,0.02664569289896163,0.9819866001057921,0.009630202410283704
212,2016,"Hu, Erjiang; Pan, Lun; Gao, Zhenhua; Lu, Xin; Meng, Xin; Huang, Zuohua",KAUST_2018,18,0.7500070014561501,0.02294018856384237,0.983794458180386,0.008663697514503126
212,2016,"Hu, Erjiang; Pan, Lun; Gao, Zhenhua; Lu, Xin; Meng, Xin; Huang, Zuohua",KAUST_2018,18,1.0,0.0,1.0,6.938893903907228e-18
212,2016,"Hu, Erjiang; Pan, Lun; Gao, Zhenhua; Lu, Xin; Meng, Xin; Huang, Zuohua",C3V3_PAH_HT,20,0.0,1.0,0.9999999999999993,3.3306690738754696e-16
212,2016,"Hu, Erjiang; Pan, Lun; Gao, Zhenhua; Lu, Xin; Meng, Xin; Huang, Zuohua",C3V3_PAH_HT,20,0.06323909108780294,0.5518262229539715,0.9554828518217826,-0.023799457637237786
212,2016,"Hu, Erjiang; Pan, Lun; Gao, Zhenhua; Lu, Xin; Meng, Xin; Huang, Zuohua",C3V3_PAH_HT,20,0.19026942005454534,0.258073322927847,0.8273596772296488,0.09229580546811567
212,2016,"Hu, Erjiang; Pan, Lun; Gao, Zhenhua; Lu, Xin; Meng, Xin; Huang, Zuohua",C3V3_PAH_HT,20,0.39910753591443004,0.11253965969899625,0.9017065700466217,0.05254897085565961
212,2016,"Hu, Erjiang; Pan, Lun; Gao, Zhenhua; Lu, Xin; Meng, Xin; Huang, Zuohua",C3V3_PAH_HT,20,0.47682480618873435,0.09794456273070283,0.8970719900146246,0.05502667878736121
212,2016,"Hu, Erjiang; Pan, Lun; Gao, Zhenhua; Lu, Xin; Meng, Xin; Huang, Zuohua",C3V3_PAH_HT,20,0.6536909277665429,0.04888012603806427,0.9454035066942332,0.029188009177284244
212,2016,"Hu, Erjiang; Pan, Lun; Gao, Zhenhua; Lu, Xin; Meng, Xin; Huang, Zuohua",C3V3_PAH_HT,20,0.7184293383767024,0.02664569289896163,0.9772187580364843,0.012179153993957994
212,2016,"Hu, Erjiang; Pan, Lun; Gao, Zhenhua; Lu, Xin; Meng, Xin; Huang, Zuohua",C3V3_PAH_HT,20,0.7500070014561501,0.02294018856384237,0.9797696774303288,0.010815398665185182
212,2016,"Hu, Erjiang; Pan, Lun; Gao, Zhenhua; Lu, Xin; Meng, Xin; Huang, Zuohua",C3V3_PAH_HT,20,1.0,0.0,1.0,1.3877787807814457e-17
212,2016,"Hu, Erjiang; Pan, Lun; Gao, Zhenhua; Lu, Xin; Meng, Xin; Huang, Zuohua",CRECK_2100_PAH,14,0.0,1.0,0.9999999999999993,3.3306690738754696e-16
212,2016,"Hu, Erjiang; Pan, Lun; Gao, Zhenhua; Lu, Xin; Meng, Xin; Huang, Zuohua",CRECK_2100_PAH,14,0.06323909108780294,0.5518262229539715,0.8725047879187553,-0.06816063074684886
212,2016,"Hu, Erjiang; Pan, Lun; Gao, Zhenhua; Lu, Xin; Meng, Xin; Huang, Zuohua",CRECK_2100_PAH,14,0.19026942005454534,0.258073322927847,0.9325990002268965,0.03603346810055441
212,2016,"Hu, Erjiang; Pan, Lun; Gao, Zhenhua; Lu, Xin; Meng, Xin; Huang, Zuohua",CRECK_2100_PAH,14,0.39910753591443004,0.11253965969899625,0.9456837846297476,0.02903816887695275
212,2016,"Hu, Erjiang; Pan, Lun; Gao, Zhenhua; Lu, Xin; Meng, Xin; Huang, Zuohua",CRECK_2100_PAH,14,0.47682480618873435,0.09794456273070283,0.928963039078593,0.0379773011370568
212,2016,"Hu, Erjiang; Pan, Lun; Gao, Zhenhua; Lu, Xin; Meng, Xin; Huang, Zuohua",CRECK_2100_PAH,14,0.6536909277665429,0.04888012603806427,0.9599573762943324,0.021407317529679393
212,2016,"Hu, Erjiang; Pan, Lun; Gao, Zhenhua; Lu, Xin; Meng, Xin; Huang, Zuohua",CRECK_2100_PAH,14,0.7184293383767024,0.02664569289896163,0.9879401339016826,0.006447364309336127
212,2016,"Hu, Erjiang; Pan, Lun; Gao, Zhenhua; Lu, Xin; Meng, Xin; Huang, Zuohua",CRECK_2100_PAH,14,0.7500070014561501,0.02294018856384237,0.9887909186738455,0.00599252349018841
212,2016,"Hu, Erjiang; Pan, Lun; Gao, Zhenhua; Lu, Xin; Meng, Xin; Huang, Zuohua",CRECK_2100_PAH,14,1.0,0.0,1.0,1.3877787807814457e-17
212,2016,"Hu, Erjiang; Pan, Lun; Gao, Zhenhua; Lu, Xin; Meng, Xin; Huang, Zuohua",CRECK_2106_PRF,7,0.0,1.0,0.9999999999999993,3.3306690738754696e-16
212,2016,"Hu, Erjiang; Pan, Lun; Gao, Zhenhua; Lu, Xin; Meng, Xin; Huang, Zuohua",CRECK_2106_PRF,7,0.06323909108780294,0.5518262229539715,0.8724905481249551,-0.06816824352940976
212,2016,"Hu, Erjiang; Pan, Lun; Gao, Zhenhua; Lu, Xin; Meng, Xin; Huang, Zuohua",CRECK_2106_PRF,7,0.19026942005454534,0.258073322927847,0.932582320811189,0.036042385137332156
212,2016,"Hu, Erjiang; Pan, Lun; Gao, Zhenhua; Lu, Xin; Meng, Xin; Huang, Zuohua",CRECK_2106_PRF,7,0.39910753591443004,0.11253965969899625,0.9456284805902614,0.029067735149698945
212,2016,"Hu, Erjiang; Pan, Lun; Gao, Zhenhua; Lu, Xin; Meng, Xin; Huang, Zuohua",CRECK_2106_PRF,7,0.47682480618873435,0.09794456273070283,0.9288370084240863,0.03804467879590677
212,2016,"Hu, Erjiang; Pan, Lun; Gao, Zhenhua; Lu, Xin; Meng, Xin; Huang, Zuohua",CRECK_2106_PRF,7,0.6536909277665429,0.04888012603806427,0.9600388224395299,0.02136377534062045
212,2016,"Hu, Erjiang; Pan, Lun; Gao, Zhenhua; Lu, Xin; Meng, Xin; Huang, Zuohua",CRECK_2106_PRF,7,0.7184293383767024,0.02664569289896163,0.9880822577663987,0.006371383006939766
212,2016,"Hu, Erjiang; Pan, Lun; Gao, Zhenhua; Lu, Xin; Meng, Xin; Huang, Zuohua",CRECK_2106_PRF,7,0.7500070014561501,0.02294018856384237,0.9889602456873128,0.005901999023802583
212,2016,"Hu, Erjiang; Pan, Lun; Gao, Zhenhua; Lu, Xin; Meng, Xin; Huang, Zuohua",CRECK_2106_PRF,7,1.0,0.0,1.0,2.7755575615628914e-17
212,2016,"Hu, Erjiang; Pan, Lun; Gao, Zhenhua; Lu, Xin; Meng, Xin; Huang, Zuohua",CRECK_2106_PRF_2,11,0.0,1.0,0.9999999999999993,3.3306690738754696e-16
212,2016,"Hu, Erjiang; Pan, Lun; Gao, Zhenhua; Lu, Xin; Meng, Xin; Huang, Zuohua",CRECK_2106_PRF_2,11,0.06323909108780294,0.5518262229539715,0.8319756509573472,0.08982804471337996
212,2016,"Hu, Erjiang; Pan, Lun; Gao, Zhenhua; Lu, Xin; Meng, Xin; Huang, Zuohua",CRECK_2106_PRF_2,11,0.19026942005454534,0.258073322927847,0.9158089670698,0.045009642433430086
212,2016,"Hu, Erjiang; Pan, Lun; Gao, Zhenhua; Lu, Xin; Meng, Xin; Huang, Zuohua",CRECK_2106_PRF_2,11,0.39910753591443004,0.11253965969899625,0.9765411790008138,0.012541396729965279
212,2016,"Hu, Erjiang; Pan, Lun; Gao, Zhenhua; Lu, Xin; Meng, Xin; Huang, Zuohua",CRECK_2106_PRF_2,11,0.47682480618873435,0.09794456273070283,0.9796493721492019,0.010879715463517695
212,2016,"Hu, Erjiang; Pan, Lun; Gao, Zhenhua; Lu, Xin; Meng, Xin; Huang, Zuohua",CRECK_2106_PRF_2,11,0.6536909277665429,0.04888012603806427,0.983630546731017,-0.00875132674852093
212,2016,"Hu, Erjiang; Pan, Lun; Gao, Zhenhua; Lu, Xin; Meng, Xin; Huang, Zuohua",CRECK_2106_PRF_2,11,0.7184293383767024,0.02664569289896163,0.9621927872835387,-0.020212237177127484
212,2016,"Hu, Erjiang; Pan, Lun; Gao, Zhenhua; Lu, Xin; Meng, Xin; Huang, Zuohua",CRECK_2106_PRF_2,11,0.7500070014561501,0.02294018856384237,0.965091203133045,-0.018662705635949926
212,2016,"Hu, Erjiang; Pan, Lun; Gao, Zhenhua; Lu, Xin; Meng, Xin; Huang, Zuohua",CRECK_2106_PRF_2,11,1.0,0.0,0.9999999999999999,5.551115123125783e-17
214,2019,"Shao, Jiankun, 0000-0002-2156-7589; Choudhary, Rishav, 0000-0003-3480-7200; Davidson, David F., 0000-0002-4470-0135; Hanson, Ronald K.; Barak, Samuel; Vasu, Subith, 0000-0002-4164-3163",KAUST_2018,18,0.0,1.0,0.9999999999999993,3.3306690738754696e-16
214,2019,"Shao, Jiankun, 0000-0002-2156-7589; Choudhary, Rishav, 0000-0003-3480-7200; Davidson, David F., 0000-0002-4470-0135; Hanson, Ronald K.; Barak, Samuel; Vasu, Subith, 0000-0002-4164-3163",KAUST_2018,18,0.6306306306306306,0.20437956204379562,0.9117795548196607,0.04716381964546182
214,2019,"Shao, Jiankun, 0000-0002-2156-7589; Choudhary, Rishav, 0000-0003-3480-7200; Davidson, David F., 0000-0002-4470-0135; Hanson, Ronald K.; Barak, Samuel; Vasu, Subith, 0000-0002-4164-3163",KAUST_2018,18,0.8603603603603603,0.051094890510948905,0.9878617259837371,-0.006489282221824481
214,2019,"Shao, Jiankun, 0000-0002-2156-7589; Choudhary, Rishav, 0000-0003-3480-7200; Davidson, David F., 0000-0002-4470-0135; Hanson, Ronald K.; Barak, Samuel; Vasu, Subith, 0000-0002-4164-3163",KAUST_2018,18,1.0,0.0,1.0,0.0
214,2019,"Shao, Jiankun, 0000-0002-2156-7589; Choudhary, Rishav, 0000-0003-3480-7200; Davidson, David F., 0000-0002-4470-0135; Hanson, Ronald K.; Barak, Samuel; Vasu, Subith, 0000-0002-4164-3163",C3V3_PAH_HT,20,0.0,1.0,0.9999999999999998,1.1102230246251565e-16
214,2019,"Shao, Jiankun, 0000-0002-2156-7589; Choudhary, Rishav, 0000-0003-3480-7200; Davidson, David F., 0000-0002-4470-0135; Hanson, Ronald K.; Barak, Samuel; Vasu, Subith, 0000-0002-4164-3163",C3V3_PAH_HT,20,0.6306306306306306,0.20437956204379562,0.8684357022356877,0.07033601790212587
214,2019,"Shao, Jiankun, 0000-0002-2156-7589; Choudhary, Rishav, 0000-0003-3480-7200; Davidson, David F., 0000-0002-4470-0135; Hanson, Ronald K.; Barak, Samuel; Vasu, Subith, 0000-0002-4164-3163",C3V3_PAH_HT,20,0.8603603603603603,0.051094890510948905,0.9740659507810837,0.013864686553521112
214,2019,"Shao, Jiankun, 0000-0002-2156-7589; Choudhary, Rishav, 0000-0003-3480-7200; Davidson, David F., 0000-0002-4470-0135; Hanson, Ronald K.; Barak, Samuel; Vasu, Subith, 0000-0002-4164-3163",C3V3_PAH_HT,20,1.0,0.0,0.9999999999999999,-5.551115123125783e-17
214,2019,"Shao, Jiankun, 0000-0002-2156-7589; Choudhary, Rishav, 0000-0003-3480-7200; Davidson, David F., 0000-0002-4470-0135; Hanson, Ronald K.; Barak, Samuel; Vasu, Subith, 0000-0002-4164-3163",CRECK_2100_PAH,14,0.0,1.0,0.9999999999999998,1.1102230246251565e-16
214,2019,"Shao, Jiankun, 0000-0002-2156-7589; Choudhary, Rishav, 0000-0003-3480-7200; Davidson, David F., 0000-0002-4470-0135; Hanson, Ronald K.; Barak, Samuel; Vasu, Subith, 0000-0002-4164-3163",CRECK_2100_PAH,14,0.6306306306306306,0.20437956204379562,0.8786091480276415,0.06489715889927514
214,2019,"Shao, Jiankun, 0000-0002-2156-7589; Choudhary, Rishav, 0000-0003-3480-7200; Davidson, David F., 0000-0002-4470-0135; Hanson, Ronald K.; Barak, Samuel; Vasu, Subith, 0000-0002-4164-3163",CRECK_2100_PAH,14,0.8603603603603603,0.051094890510948905,0.9780193136979645,0.011751166323333347
214,2019,"Shao, Jiankun, 0000-0002-2156-7589; Choudhary, Rishav, 0000-0003-3480-7200; Davidson, David F., 0000-0002-4470-0135; Hanson, Ronald K.; Barak, Samuel; Vasu, Subith, 0000-0002-4164-3163",CRECK_2100_PAH,14,1.0,0.0,0.9999999999999998,-1.1102230246251565e-16
214,2019,"Shao, Jiankun, 0000-0002-2156-7589; Choudhary, Rishav, 0000-0003-3480-7200; Davidson, David F., 0000-0002-4470-0135; Hanson, Ronald K.; Barak, Samuel; Vasu, Subith, 0000-0002-4164-3163",CRECK_2106_PRF,7,0.0,1.0,0.9999999999999993,3.3306690738754696e-16
214,2019,"Shao, Jiankun, 0000-0002-2156-7589; Choudhary, Rishav, 0000-0003-3480-7200; Davidson, David F., 0000-0002-4470-0135; Hanson, Ronald K.; Barak, Samuel; Vasu, Subith, 0000-0002-4164-3163",CRECK_2106_PRF,7,0.6306306306306306,0.20437956204379562,0.8785647084226978,0.06492091690127108
214,2019,"Shao, Jiankun, 0000-0002-2156-7589; Choudhary, Rishav, 0000-0003-3480-7200; Davidson, David F., 0000-0002-4470-0135; Hanson, Ronald K.; Barak, Samuel; Vasu, Subith, 0000-0002-4164-3163",CRECK_2106_PRF,7,0.8603603603603603,0.051094890510948905,0.9777333600797999,0.011904040918859445
214,2019,"Shao, Jiankun, 0000-0002-2156-7589; Choudhary, Rishav, 0000-0003-3480-7200; Davidson, David F., 0000-0002-4470-0135; Hanson, Ronald K.; Barak, Samuel; Vasu, Subith, 0000-0002-4164-3163",CRECK_2106_PRF,7,1.0,0.0,0.9999999999999999,-5.551115123125783e-17
214,2019,"Shao, Jiankun, 0000-0002-2156-7589; Choudhary, Rishav, 0000-0003-3480-7200; Davidson, David F., 0000-0002-4470-0135; Hanson, Ronald K.; Barak, Samuel; Vasu, Subith, 0000-0002-4164-3163",CRECK_2106_PRF_2,11,0.0,1.0,0.9999999999999993,3.3306690738754696e-16
214,2019,"Shao, Jiankun, 0000-0002-2156-7589; Choudhary, Rishav, 0000-0003-3480-7200; Davidson, David F., 0000-0002-4470-0135; Hanson, Ronald K.; Barak, Samuel; Vasu, Subith, 0000-0002-4164-3163",CRECK_2106_PRF_2,11,0.6306306306306306,0.20437956204379562,0.9184078694584898,0.04362023475944063
214,2019,"Shao, Jiankun, 0000-0002-2156-7589; Choudhary, Rishav, 0000-0003-3480-7200; Davidson, David F., 0000-0002-4470-0135; Hanson, Ronald K.; Barak, Samuel; Vasu, Subith, 0000-0002-4164-3163",CRECK_2106_PRF_2,11,0.8603603603603603,0.051094890510948905,0.9861338834242402,-0.0074130097623654675
214,2019,"Shao, Jiankun, 0000-0002-2156-7589; Choudhary, Rishav, 0000-0003-3480-7200; Davidson, David F., 0000-0002-4470-0135; Hanson, Ronald K.; Barak, Samuel; Vasu, Subith, 0000-0002-4164-3163",CRECK_2106_PRF_2,11,1.0,0.0,0.9999999999999999,5.551115123125783e-17
216,2019,"Shao, Jiankun, 0000-0002-2156-7589; Choudhary, Rishav, 0000-0003-3480-7200; Davidson, David F., 0000-0002-4470-0135; Hanson, Ronald K.; Barak, Samuel; Vasu, Subith, 0000-0002-4164-3163",KAUST_2018,18,0.0,1.0,0.9999999999999992,4.440892098500626e-16
216,2019,"Shao, Jiankun, 0000-0002-2156-7589; Choudhary, Rishav, 0000-0003-3480-7200; Davidson, David F., 0000-0002-4470-0135; Hanson, Ronald K.; Barak, Samuel; Vasu, Subith, 0000-0002-4164-3163",KAUST_2018,18,0.31,0.7727272727272727,0.2416333442796902,0.4054328687914604
